__time,/odrive_axis5/controller_status/active_errors,/odrive_axis5/controller_status/axis_state,/odrive_axis5/controller_status/iq_measured,/odrive_axis5/controller_status/iq_setpoint,/odrive_axis5/controller_status/pos_estimate,/odrive_axis5/controller_status/procedure_result,/odrive_axis5/controller_status/torque_estimate,/odrive_axis5/controller_status/torque_target,/odrive_axis5/controller_status/trajectory_done_flag,/odrive_axis5/controller_status/vel_estimate,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766083561.603382,,,,,,,,,,,0.000000000,0.000000000,25.957380295,0.000000000,24.958282471,22.261688232
1766083561.703490,,,,,,,,,,,0.000000000,0.000019117,25.943674088,0.000000000,24.959228516,22.261688232
1766083561.803752,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,24.957061768,22.261688232
1766083561.806549,0.000000000,8.000000000,-0.144426554,0.000815419,-75.838272095,1.000000000,-0.137288228,0.000775116,1.000000000,0.000000000,,,,,,
1766083561.903702,,,,,,,,,,,0.000000000,-0.000000000,25.964233398,0.000000000,24.958190918,22.261688232
1766083562.003605,,,,,,,,,,,0.000000000,0.000022742,25.945957184,0.000000000,24.959869385,22.261688232
1766083562.056942,0.000000000,8.000000000,-0.046129879,0.000815419,-75.838272095,1.000000000,-0.043849893,0.000775116,1.000000000,0.000000000,,,,,,
1766083562.103627,,,,,,,,,,,0.000000000,0.000000000,25.966516495,0.000000000,24.958007813,22.261688232
1766083667.129236,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.007629395,22.232635498
1766083667.228207,,,,,,,,,,,0.000000000,0.000065337,25.936820984,0.000000000,25.006317139,22.232635498
1766083667.230206,0.000000000,8.000000000,0.032101061,-0.001588156,-75.838279724,1.000000000,0.030514456,-0.001509739,1.000000000,0.000781250,,,,,,
1766083667.328386,,,,,,,,,,,0.000000000,0.000000000,25.955095291,0.000000000,25.005706787,22.232635498
1766083667.428201,,,,,,,,,,,0.000000000,0.000109381,25.950527191,0.000000000,25.006591797,22.232635498
1766083667.482012,0.000000000,8.000000000,-0.106171623,-0.012864136,-75.837989807,1.000000000,-0.100924060,-0.012228752,1.000000000,0.004296876,,,,,,
1766083667.528255,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.005950928,22.232635498
1766083667.628295,,,,,,,,,,,0.000000000,0.000008505,25.948242188,0.000000000,25.006805420,22.232635498
1766083667.728342,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.007598877,22.231353760
1766083667.730351,0.000000000,8.000000000,-0.107061923,0.002094907,-75.838279724,1.000000000,-0.101770356,0.001991404,1.000000000,-0.000390625,,,,,,
1766083667.828324,,,,,,,,,,,0.000000000,0.000017769,25.936820984,0.000000000,25.006469727,22.231353760
1766083667.928278,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.007934570,22.231353760
1766083667.980456,0.000000000,8.000000000,-0.016566610,-0.002896021,-75.838172913,1.000000000,-0.015747800,-0.002753001,1.000000000,0.001171875,,,,,,
1766083668.028528,,,,,,,,,,,0.000000000,0.000000000,25.964233398,0.000000000,25.007202148,22.231353760
1766083668.128402,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.007019043,22.231353760
1766083668.228243,,,,,,,,,,,0.000000000,0.000109184,25.932250977,0.000000000,25.006469727,22.231353760
1766083668.233669,0.000000000,8.000000000,-0.133234695,0.015418131,-75.838081360,1.000000000,0.039114833,-0.000580674,1.000000000,-0.005078126,,,,,,
1766083668.328323,,,,,,,,,,,0.000000000,0.000031962,25.929967880,0.000000000,25.007873535,22.231353760
1766083668.428472,,,,,,,,,,,0.000000000,0.000025556,25.955095291,0.000000000,25.005981445,22.231353760
1766083668.481083,0.000000000,8.000000000,0.047659338,0.012032101,-75.838417053,1.000000000,0.045303762,0.011437762,1.000000000,-0.003515625,,,,,,
1766083668.527401,,,,,,,,,,,0.000000000,0.000000000,25.966516495,0.000000000,25.007080078,22.231353760
1766083668.627318,,,,,,,,,,,0.000000000,0.000000000,26.569593430,0.000000000,25.007537842,22.231353760
1766083668.727347,,,,,,,,,,,0.000000000,0.000078737,25.961948395,0.000000000,25.007049561,22.231353760
1766083668.729470,0.000000000,8.000000000,0.014835542,0.008334258,-75.838401794,1.000000000,0.014102291,0.007922569,1.000000000,-0.002343750,,,,,,
1766083668.827442,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.006744385,22.231353760
