__time,/odrive_axis0/odrive_status/active_errors,/odrive_axis0/odrive_status/bus_current,/odrive_axis0/odrive_status/bus_voltage,/odrive_axis0/odrive_status/disarm_reason,/odrive_axis0/odrive_status/fet_temperature,/odrive_axis0/odrive_status/motor_temperature,/odrive_axis1/odrive_status/active_errors,/odrive_axis1/odrive_status/bus_current,/odrive_axis1/odrive_status/bus_voltage,/odrive_axis1/odrive_status/disarm_reason,/odrive_axis1/odrive_status/fet_temperature,/odrive_axis1/odrive_status/motor_temperature,/odrive_axis2/odrive_status/active_errors,/odrive_axis2/odrive_status/bus_current,/odrive_axis2/odrive_status/bus_voltage,/odrive_axis2/odrive_status/disarm_reason,/odrive_axis2/odrive_status/fet_temperature,/odrive_axis2/odrive_status/motor_temperature,/odrive_axis3/odrive_status/active_errors,/odrive_axis3/odrive_status/bus_current,/odrive_axis3/odrive_status/bus_voltage,/odrive_axis3/odrive_status/disarm_reason,/odrive_axis3/odrive_status/fet_temperature,/odrive_axis3/odrive_status/motor_temperature,/odrive_axis4/odrive_status/active_errors,/odrive_axis4/odrive_status/bus_current,/odrive_axis4/odrive_status/bus_voltage,/odrive_axis4/odrive_status/disarm_reason,/odrive_axis4/odrive_status/fet_temperature,/odrive_axis4/odrive_status/motor_temperature,/odrive_axis5/odrive_status/active_errors,/odrive_axis5/odrive_status/bus_current,/odrive_axis5/odrive_status/bus_voltage,/odrive_axis5/odrive_status/disarm_reason,/odrive_axis5/odrive_status/fet_temperature,/odrive_axis5/odrive_status/motor_temperature
1766087224.121869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,26.578729630,256.000000000,24.628814697,22.414581299
1766087224.221789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.952810287,256.000000000,24.629302979,22.414581299
1766087224.321748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.945957184,256.000000000,24.632019043,22.414581299
1766087224.421778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.948242188,256.000000000,24.631256104,22.414581299
1766087224.521750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.950527191,256.000000000,24.631683350,22.414581299
1766087224.621806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.941389084,256.000000000,24.633178711,22.414581299
1766087224.721777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.950527191,256.000000000,24.631713867,22.414581299
1766087224.820757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.936820984,256.000000000,24.630767822,22.414581299
1766087224.920779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.955095291,256.000000000,24.630889893,22.414581299
1766087225.020737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.964233398,256.000000000,24.632141113,22.414581299
1766087225.120840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.968801498,256.000000000,24.630645752,22.414581299
1766087225.220764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.957380295,256.000000000,24.630432129,22.414581299
1766087225.320789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.948242188,256.000000000,24.630310059,22.414581299
1766087225.420783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.959663391,256.000000000,24.630737305,22.414581299
1766087225.520766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134217728.000000000,0.000000000,25.959663391,256.000000000,24.630035400,22.414581299
1766087264.992633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000075669,25.941389084,0.000000000,25.092346191,22.422058105
1766087265.066105,,,,,,,,,,,,,,,,,,,0.000000000,0.000066220,25.918544769,0.000000000,25.178527832,21.599884033,,,,,,,,,,,,
1766087265.073484,0.000000000,0.000000000,25.929967880,0.000000000,24.968200684,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.083329,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.803283691,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.084765,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000051336,25.897985458,0.000000000,24.965454102,22.515838623,,,,,,
1766087265.091062,,,,,,,0.000000000,0.000038681,25.909408569,0.000000000,25.749298096,22.624969482,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.092472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000095758,25.927682877,0.000000000,25.093170166,22.422058105
1766087265.166158,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.179321289,21.599884033,,,,,,,,,,,,
1766087265.173413,0.000000000,0.000000000,25.943674088,0.000000000,24.966003418,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.182898,,,,,,,,,,,,,0.000000000,0.000030887,25.923114777,0.000000000,25.804901123,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.183292,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,24.965637207,22.515838623,,,,,,
1766087265.192877,,,,,,,0.000000000,0.000056103,25.913976669,0.000000000,25.749267578,22.624664307,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.198223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000015785,25.950527191,0.000000000,25.091705322,22.422058105
1766087265.266181,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.180236816,21.599884033,,,,,,,,,,,,
1766087265.273507,0.000000000,0.000000000,25.927682877,0.000000000,24.968414307,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.282931,,,,,,,,,,,,,0.000000000,0.000042644,25.929967880,0.000000000,25.806060791,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.283232,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,24.965423584,22.515838623,,,,,,
1766087265.291122,,,,,,,0.000000000,0.000000000,25.902555466,0.000000000,25.749877930,22.621795654,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.292520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.092956543,22.422058105
1766087265.366063,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.920829773,0.000000000,25.181457520,21.599884033,,,,,,,,,,,,
1766087265.373433,0.000000000,0.000000000,25.929967880,0.000000000,24.967773438,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.383051,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.805847168,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.383384,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,24.967254639,22.515838623,,,,,,
1766087265.391108,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.750366211,22.621795654,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.392478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000047932,25.936820984,0.000000000,25.094299316,22.422058105
1766087265.470521,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.939104080,0.000000000,25.181030273,21.599884033,,,,,,,,,,,,
1766087265.474931,0.000000000,0.000000000,25.923114777,0.000000000,24.966766357,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.480917,,,,,,,,,,,,,0.000000000,0.000017329,25.920829773,0.000000000,25.805786133,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.483016,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,24.967193604,22.515838623,,,,,,
1766087265.491132,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.751983643,22.621795654,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.492550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000044095,25.950527191,0.000000000,25.093933105,22.422058105
1766087265.566072,,,,,,,,,,,,,,,,,,,0.000000000,0.000129395,25.929967880,0.000000000,25.180480957,21.599884033,,,,,,,,,,,,
1766087265.573402,0.000000000,0.000000000,25.929967880,0.000000000,24.970153809,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.580916,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.808471680,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.583125,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,24.968109131,22.515838623,,,,,,
1766087265.590710,,,,,,,0.000000000,0.000031869,25.909408569,0.000000000,25.751892090,22.621795654,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.594669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.093841553,22.422058105
1766087265.665123,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,25.181762695,21.599884033,,,,,,,,,,,,
1766087265.672456,0.000000000,0.000000000,25.932250977,0.000000000,24.968017578,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.680968,,,,,,,,,,,,,0.000000000,-0.000000000,25.936820984,0.000000000,25.806671143,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.683012,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.902555466,0.000000000,24.968078613,22.515838623,,,,,,
1766087265.689304,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,25.751312256,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.691568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.095306396,22.422058105
1766087265.765230,,,,,,,,,,,,,,,,,,,0.000000000,0.000002427,25.923114777,0.000000000,25.182006836,21.599884033,,,,,,,,,,,,
1766087265.772404,0.000000000,0.000000000,25.934535980,0.000000000,24.968170166,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.780995,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.809082031,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.783103,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,24.968414307,22.515380859,,,,,,
1766087265.789252,,,,,,,0.000000000,0.000091764,25.911691666,0.000000000,25.752899170,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.791539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.093658447,22.422058105
1766087265.869946,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.184082031,21.599884033,,,,,,,,,,,,
1766087265.873628,0.000000000,0.000000000,25.923114777,0.000000000,24.965301514,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.880910,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.807403564,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.882810,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,24.968566895,22.515380859,,,,,,
1766087265.889183,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.754425049,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.891549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000017963,25.957380295,0.000000000,25.095611572,22.422058105
1766087265.965278,,,,,,,,,,,,,,,,,,,0.000000000,0.000092376,25.916261673,0.000000000,25.185394287,21.599884033,,,,,,,,,,,,
1766087265.974513,0.000000000,0.000000000,25.939104080,0.000000000,24.965301514,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.981052,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.808197021,21.801788330,,,,,,,,,,,,,,,,,,
1766087265.982841,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.904838562,0.000000000,24.967559814,22.515380859,,,,,,
1766087265.989188,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.756072998,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087265.991616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.980222702,0.000000000,25.096160889,22.422058105
1766087266.065280,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.182617188,21.599884033,,,,,,,,,,,,
1766087266.074438,0.000000000,0.000000000,25.923114777,0.000000000,24.968994141,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.082286,,,,,,,,,,,,,0.000000000,-0.000000000,25.925397873,0.000000000,25.806427002,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.083668,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,24.968292236,22.512969971,,,,,,
1766087266.089285,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.755096436,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.091573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,25.097839355,22.422058105
1766087266.165320,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.185577393,21.599884033,,,,,,,,,,,,
1766087266.172593,0.000000000,0.000000000,25.941389084,0.000000000,24.968139648,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.182466,,,,,,,,,,,,,0.000000000,0.000132469,25.916261673,0.000000000,25.809082031,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.184765,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,24.970581055,22.512969971,,,,,,
1766087266.190313,,,,,,,0.000000000,0.000021567,25.904838562,0.000000000,25.755920410,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.191505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.950527191,0.000000000,25.097717285,22.422058105
1766087266.265329,,,,,,,,,,,,,,,,,,,0.000000000,0.000094206,25.920829773,0.000000000,25.185302734,21.599884033,,,,,,,,,,,,
1766087266.272458,0.000000000,0.000039537,25.929967880,0.000000000,24.969604492,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.282031,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.809814453,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.284454,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,24.970642090,22.512969971,,,,,,
1766087266.291288,,,,,,,0.000000000,0.000000000,25.875143051,0.000000000,25.754577637,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.294182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.936820984,0.000000000,25.097930908,22.422058105
1766087266.365278,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.186340332,21.599884033,,,,,,,,,,,,
1766087266.372438,0.000000000,0.000000000,25.932250977,0.000000000,24.971191406,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.382953,,,,,,,,,,,,,0.000000000,0.000000000,25.943674088,0.000000000,25.810089111,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.389307,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.891132355,0.000000000,24.969329834,22.512969971,,,,,,
1766087266.390726,,,,,,,0.000000000,0.000099835,25.900270462,0.000000000,25.756835938,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.394590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.098510742,22.422058105
1766087266.465134,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.186859131,21.599884033,,,,,,,,,,,,
1766087266.472444,0.000000000,0.000000000,25.941389084,0.000000000,24.970001221,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.480906,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.812530518,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.482841,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,24.972106934,22.512969971,,,,,,
1766087266.490166,,,,,,,0.000000000,0.000000000,25.881996155,0.000000000,25.757537842,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.491497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000073153,25.934535980,0.000000000,25.098266602,22.422058105
1766087266.565276,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.927682877,0.000000000,25.186187744,21.599884033,,,,,,,,,,,,
1766087266.572490,0.000000000,0.000000000,25.925397873,0.000000000,24.970733643,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.580925,,,,,,,,,,,,,0.000000000,0.000000063,25.925397873,0.000000000,25.811553955,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.582764,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.904838562,0.000000000,24.971466064,22.512969971,,,,,,
1766087266.590116,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.758178711,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.591537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.936820984,0.000000000,25.098297119,22.422058105
1766087266.664946,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.185791016,21.599884033,,,,,,,,,,,,
1766087266.672619,0.000000000,0.000000000,25.925397873,0.000000000,24.971130371,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.681021,,,,,,,,,,,,,0.000000000,0.000190665,25.907123566,0.000000000,25.812896729,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.682845,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,24.971496582,22.512969971,,,,,,
1766087266.690284,,,,,,,0.000000000,0.000048658,25.900270462,0.000000000,25.757568359,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.691618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.945957184,0.000000000,25.099609375,22.422058105
1766087266.765267,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.187072754,21.599884033,,,,,,,,,,,,
1766087266.774086,0.000000000,0.000000000,25.923114777,0.000000000,24.971282959,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.781361,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.812377930,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.783273,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,24.972869873,22.512969971,,,,,,
1766087266.790106,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.761199951,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.791513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.099334717,22.422058105
1766087266.865233,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.188964844,21.599884033,,,,,,,,,,,,
1766087266.872565,0.000000000,0.000000000,25.925397873,0.000000000,24.971923828,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.878993,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.814147949,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.881988,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.909408569,0.000000000,24.972473145,22.512969971,,,,,,
1766087266.889742,,,,,,,0.000000000,0.000000000,25.900270462,0.000000000,25.761688232,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.893802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.932250977,0.000000000,25.100372314,22.422058105
1766087266.964121,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.186340332,21.599884033,,,,,,,,,,,,
1766087266.971512,0.000000000,0.000000000,25.925397873,0.000000000,24.972656250,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.979142,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.815551758,21.801788330,,,,,,,,,,,,,,,,,,
1766087266.982152,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.897985458,0.000000000,24.972106934,22.512542725,,,,,,
1766087266.989885,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.759063721,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087266.996510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000054647,25.936820984,0.000000000,25.100494385,22.422058105
1766087267.064291,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.189086914,21.599884033,,,,,,,,,,,,
1766087267.071441,0.000000000,0.000000000,25.934535980,0.000000000,24.972991943,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.078956,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.814025879,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.081843,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,24.972808838,22.512542725,,,,,,
1766087267.088214,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.761260986,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.096715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,25.101470947,22.422058105
1766087267.164447,,,,,,,,,,,,,,,,,,,0.000000000,0.000021348,25.939104080,0.000000000,25.188110352,21.599884033,,,,,,,,,,,,
1766087267.171468,0.000000000,0.000071860,25.913976669,0.000000000,24.971710205,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.178986,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,25.814697266,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.181893,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,24.973541260,22.512542725,,,,,,
1766087267.188146,,,,,,,0.000000000,0.000040187,25.902555466,0.000000000,25.760650635,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.190551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.952810287,0.000000000,25.100585938,22.422058105
1766087267.269178,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.189971924,21.599884033,,,,,,,,,,,,
1766087267.273152,0.000000000,0.000000000,25.936820984,0.000000000,24.973602295,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.279011,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.813934326,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.281837,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.918544769,0.000000000,24.974517822,22.511718750,,,,,,
1766087267.288189,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,25.762451172,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.290583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000007154,25.913976669,0.000000000,25.100189209,22.422058105
1766087267.364286,,,,,,,,,,,,,,,,,,,0.000000000,0.000026917,25.916261673,0.000000000,25.188568115,21.599884033,,,,,,,,,,,,
1766087267.372016,0.000000000,0.000000000,25.927682877,0.000000000,24.973724365,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.381245,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,25.816375732,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.386596,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.913976669,0.000000000,24.975616455,22.511688232,,,,,,
1766087267.390063,,,,,,,0.000000000,0.000000000,25.920829773,0.000000000,25.761291504,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.391880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.934535980,0.000000000,25.102752686,22.422058105
1766087267.464178,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.923114777,0.000000000,25.191345215,21.599884033,,,,,,,,,,,,
1766087267.471488,0.000000000,0.000013829,25.923114777,0.000000000,24.972534180,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.481003,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.816528320,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.487293,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.916261673,0.000000000,24.976715088,22.510070801,,,,,,
1766087267.489681,,,,,,,0.000000000,0.000117462,25.904838562,0.000000000,25.763610840,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.493567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,-0.000000000,25.927682877,0.000000000,25.102691650,22.422058105
1766087267.564357,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.911691666,0.000000000,25.191772461,21.599884033,,,,,,,,,,,,
1766087267.571522,0.000000000,0.000000000,25.925397873,0.000000000,24.973815918,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.579018,,,,,,,,,,,,,0.000000000,0.000024206,25.918544769,0.000000000,25.818023682,21.801788330,,,,,,,,,,,,,,,,,,
1766087267.588784,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.907123566,0.000000000,24.974853516,22.510070801,,,,,,
1766087267.589232,,,,,,,0.000000000,-0.000000000,25.916261673,0.000000000,25.763397217,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.593607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.941389084,0.000000000,25.101623535,22.422058105
1766087267.664444,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,25.929967880,0.000000000,25.190612793,21.599884033,,,,,,,,,,,,
1766087267.671623,0.000000000,0.000000000,25.918544769,0.000000000,24.975372314,22.480590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.679223,,,,,,,,,,,,,0.000000000,0.000000000,25.925397873,0.000000000,25.817657471,21.800628662,,,,,,,,,,,,,,,,,,
1766087267.682033,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000009981,25.918544769,0.000000000,24.976470947,22.509948730,,,,,,
1766087267.690147,,,,,,,0.000000000,0.000037698,25.913976669,0.000000000,25.763366699,22.621673584,,,,,,,,,,,,,,,,,,,,,,,,
1766087267.695462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000000,0.000035885,25.932250977,0.000000000,25.103729248,22.422058105
